2026-05-19 23:47:22 status half-installed libxdmcp6:arm64 1:1.1.5-1
2026-05-19 23:47:22 status unpacked libxdmcp6:arm64 1:1.1.5-1
2026-05-19 23:47:23 install libxcb1:arm64 <none> 1.17.0-2+b1
2026-05-19 23:47:23 status half-installed libxcb1:arm64 1.17.0-2+b1
2026-05-19 23:47:23 status unpacked libxcb1:arm64 1.17.0-2+b1
2026-05-19 23:47:23 install libx11-data:all <none> 2:1.8.12-1
2026-05-19 23:47:23 status half-installed libx11-data:all 2:1.8.12-1
2026-05-19 23:47:23 status unpacked libx11-data:all 2:1.8.12-1
2026-05-19 23:47:23 install libx11-6:arm64 <none> 2:1.8.12-1
2026-05-19 23:47:23 status half-installed libx11-6:arm64 2:1.8.12-1
2026-05-19 23:47:23 status unpacked libx11-6:arm64 2:1.8.12-1
2026-05-19 23:47:23 install libxrender1:arm64 <none> 1:0.9.12-1
2026-05-19 23:47:23 status half-installed libxrender1:arm64 1:0.9.12-1
2026-05-19 23:47:23 status unpacked libxrender1:arm64 1:0.9.12-1
2026-05-19 23:47:23 install libxft2:arm64 <none> 2.3.6-1+b4
2026-05-19 23:47:23 status half-installed libxft2:arm64 2.3.6-1+b4
2026-05-19 23:47:23 status unpacked libxft2:arm64 2.3.6-1+b4
2026-05-19 23:47:23 install libxext6:arm64 <none> 2:1.3.4-1+b3
2026-05-19 23:47:23 status half-installed libxext6:arm64 2:1.3.4-1+b3
2026-05-19 23:47:23 status unpacked libxext6:arm64 2:1.3.4-1+b3
2026-05-19 23:47:23 install x11-common:all <none> 1:7.7+24+deb13u1
2026-05-19 23:47:23 status half-installed x11-common:all 1:7.7+24+deb13u1
2026-05-19 23:47:23 status unpacked x11-common:all 1:7.7+24+deb13u1
2026-05-19 23:47:23 install libxss1:arm64 <none> 1:1.2.3-1+b3
2026-05-19 23:47:23 status half-installed libxss1:arm64 1:1.2.3-1+b3
2026-05-19 23:47:23 status unpacked libxss1:arm64 1:1.2.3-1+b3
2026-05-19 23:47:23 install libtk8.6:arm64 <none> 8.6.16-1
2026-05-19 23:47:23 status half-installed libtk8.6:arm64 8.6.16-1
2026-05-19 23:47:23 status unpacked libtk8.6:arm64 8.6.16-1
2026-05-19 23:47:23 install xorg-sgml-doctools:all <none> 1:1.11-1.1
2026-05-19 23:47:23 status half-installed xorg-sgml-doctools:all 1:1.11-1.1
2026-05-19 23:47:23 status unpacked xorg-sgml-doctools:all 1:1.11-1.1
2026-05-19 23:47:23 install x11proto-dev:all <none> 2024.1-1
2026-05-19 23:47:23 status half-installed x11proto-dev:all 2024.1-1
2026-05-19 23:47:23 status unpacked x11proto-dev:all 2024.1-1
2026-05-19 23:47:23 install libxau-dev:arm64 <none> 1:1.0.11-1
2026-05-19 23:47:23 status half-installed libxau-dev:arm64 1:1.0.11-1
2026-05-19 23:47:23 status unpacked libxau-dev:arm64 1:1.0.11-1
2026-05-19 23:47:23 install libxdmcp-dev:arm64 <none> 1:1.1.5-1
2026-05-19 23:47:23 status half-installed libxdmcp-dev:arm64 1:1.1.5-1
2026-05-19 23:47:23 status unpacked libxdmcp-dev:arm64 1:1.1.5-1
2026-05-19 23:47:23 install xtrans-dev:all <none> 1.4.0-1
2026-05-19 23:47:23 status half-installed xtrans-dev:all 1.4.0-1
2026-05-19 23:47:23 status unpacked xtrans-dev:all 1.4.0-1
2026-05-19 23:47:23 install libxcb1-dev:arm64 <none> 1.17.0-2+b1
2026-05-19 23:47:23 status half-installed libxcb1-dev:arm64 1.17.0-2+b1
2026-05-19 23:47:23 status unpacked libxcb1-dev:arm64 1.17.0-2+b1
2026-05-19 23:47:23 install libx11-dev:arm64 <none> 2:1.8.12-1
2026-05-19 23:47:23 status half-installed libx11-dev:arm64 2:1.8.12-1
2026-05-19 23:47:23 status unpacked libx11-dev:arm64 2:1.8.12-1
2026-05-19 23:47:23 install libxext-dev:arm64 <none> 2:1.3.4-1+b3
2026-05-19 23:47:23 status half-installed libxext-dev:arm64 2:1.3.4-1+b3
2026-05-19 23:47:23 status unpacked libxext-dev:arm64 2:1.3.4-1+b3
2026-05-19 23:47:23 install libxrender-dev:arm64 <none> 1:0.9.12-1
2026-05-19 23:47:23 status half-installed libxrender-dev:arm64 1:0.9.12-1
2026-05-19 23:47:24 status unpacked libxrender-dev:arm64 1:0.9.12-1
2026-05-19 23:47:24 install libxft-dev:arm64 <none> 2.3.6-1+b4
2026-05-19 23:47:24 status half-installed libxft-dev:arm64 2.3.6-1+b4
2026-05-19 23:47:24 status unpacked libxft-dev:arm64 2.3.6-1+b4
2026-05-19 23:47:24 install libxss-dev:arm64 <none> 1:1.2.3-1+b3
2026-05-19 23:47:24 status half-installed libxss-dev:arm64 1:1.2.3-1+b3
2026-05-19 23:47:24 status unpacked libxss-dev:arm64 1:1.2.3-1+b3
2026-05-19 23:47:24 install tcl8.6:arm64 <none> 8.6.16+dfsg-1
2026-05-19 23:47:24 status half-installed tcl8.6:arm64 8.6.16+dfsg-1
2026-05-19 23:47:24 status unpacked tcl8.6:arm64 8.6.16+dfsg-1
2026-05-19 23:47:24 install tcl:arm64 <none> 8.6.16
2026-05-19 23:47:24 status half-installed tcl:arm64 8.6.16
2026-05-19 23:47:24 status unpacked tcl:arm64 8.6.16
2026-05-19 23:47:24 install tcl8.6-dev:arm64 <none> 8.6.16+dfsg-1
2026-05-19 23:47:24 status half-installed tcl8.6-dev:arm64 8.6.16+dfsg-1
2026-05-19 23:47:24 status unpacked tcl8.6-dev:arm64 8.6.16+dfsg-1
2026-05-19 23:47:24 install tcl-dev:arm64 <none> 8.6.16
2026-05-19 23:47:24 status half-installed tcl-dev:arm64 8.6.16
2026-05-19 23:47:24 status unpacked tcl-dev:arm64 8.6.16
2026-05-19 23:47:24 install tk8.6:arm64 <none> 8.6.16-1
2026-05-19 23:47:24 status half-installed tk8.6:arm64 8.6.16-1
2026-05-19 23:47:24 status unpacked tk8.6:arm64 8.6.16-1
2026-05-19 23:47:24 install tk:arm64 <none> 8.6.16
2026-05-19 23:47:24 status half-installed tk:arm64 8.6.16
2026-05-19 23:47:24 status unpacked tk:arm64 8.6.16
2026-05-19 23:47:24 install x11proto-core-dev:all <none> 2024.1-1
2026-05-19 23:47:24 status half-installed x11proto-core-dev:all 2024.1-1
2026-05-19 23:47:24 status unpacked x11proto-core-dev:all 2024.1-1
2026-05-19 23:47:24 install tk8.6-dev:arm64 <none> 8.6.16-1
2026-05-19 23:47:24 status half-installed tk8.6-dev:arm64 8.6.16-1
2026-05-19 23:47:24 status unpacked tk8.6-dev:arm64 8.6.16-1
2026-05-19 23:47:24 install tk-dev:arm64 <none> 8.6.16
2026-05-19 23:47:24 status half-installed tk-dev:arm64 8.6.16
2026-05-19 23:47:24 status unpacked tk-dev:arm64 8.6.16
2026-05-19 23:47:24 startup packages configure
2026-05-19 23:47:24 configure libexpat1:arm64 2.7.1-2 <none>
2026-05-19 23:47:24 status unpacked libexpat1:arm64 2.7.1-2
2026-05-19 23:47:24 status half-configured libexpat1:arm64 2.7.1-2
2026-05-19 23:47:24 status installed libexpat1:arm64 2.7.1-2
2026-05-19 23:47:24 configure libxau6:arm64 1:1.0.11-1 <none>
2026-05-19 23:47:24 status unpacked libxau6:arm64 1:1.0.11-1
2026-05-19 23:47:24 status half-configured libxau6:arm64 1:1.0.11-1
2026-05-19 23:47:24 status installed libxau6:arm64 1:1.0.11-1
2026-05-19 23:47:24 configure libxdmcp6:arm64 1:1.1.5-1 <none>
2026-05-19 23:47:24 status unpacked libxdmcp6:arm64 1:1.1.5-1
2026-05-19 23:47:24 status half-configured libxdmcp6:arm64 1:1.1.5-1
2026-05-19 23:47:24 status installed libxdmcp6:arm64 1:1.1.5-1
2026-05-19 23:47:24 configure libnpth0t64:arm64 1.8-3 <none>
2026-05-19 23:47:24 status unpacked libnpth0t64:arm64 1.8-3
2026-05-19 23:47:24 status half-configured libnpth0t64:arm64 1.8-3
2026-05-19 23:47:24 status installed libnpth0t64:arm64 1.8-3
2026-05-19 23:47:24 configure libxcb1:arm64 1.17.0-2+b1 <none>
2026-05-19 23:47:24 status unpacked libxcb1:arm64 1.17.0-2+b1
2026-05-19 23:47:24 status half-configured libxcb1:arm64 1.17.0-2+b1
2026-05-19 23:47:24 status installed libxcb1:arm64 1.17.0-2+b1
2026-05-19 23:47:24 configure libgdbm6t64:arm64 1.24-2 <none>
2026-05-19 23:47:24 status unpacked libgdbm6t64:arm64 1.24-2
2026-05-19 23:47:24 status half-configured libgdbm6t64:arm64 1.24-2
2026-05-19 23:47:24 status installed libgdbm6t64:arm64 1.24-2
2026-05-19 23:47:24 configure libgpg-error0:arm64 1.51-4 <none>
2026-05-19 23:47:24 status unpacked libgpg-error0:arm64 1.51-4
2026-05-19 23:47:24 status half-configured libgpg-error0:arm64 1.51-4
2026-05-19 23:47:24 status installed libgpg-error0:arm64 1.51-4
2026-05-19 23:47:24 configure libgdbm-compat4t64:arm64 1.24-2 <none>
2026-05-19 23:47:24 status unpacked libgdbm-compat4t64:arm64 1.24-2
2026-05-19 23:47:24 status half-configured libgdbm-compat4t64:arm64 1.24-2
2026-05-19 23:47:24 status installed libgdbm-compat4t64:arm64 1.24-2
2026-05-19 23:47:24 configure libbrotli1:arm64 1.1.0-2+b7 <none>
2026-05-19 23:47:24 status unpacked libbrotli1:arm64 1.1.0-2+b7
2026-05-19 23:47:24 status half-configured libbrotli1:arm64 1.1.0-2+b7
2026-05-19 23:47:24 status installed libbrotli1:arm64 1.1.0-2+b7
2026-05-19 23:47:24 configure binutils-common:arm64 2.44-3 <none>
2026-05-19 23:47:24 status unpacked binutils-common:arm64 2.44-3
2026-05-19 23:47:24 status half-configured binutils-common:arm64 2.44-3
2026-05-19 23:47:24 status installed binutils-common:arm64 2.44-3
2026-05-19 23:47:24 configure x11-common:all 1:7.7+24+deb13u1 <none>
2026-05-19 23:47:24 status unpacked x11-common:all 1:7.7+24+deb13u1
2026-05-19 23:47:24 status half-configured x11-common:all 1:7.7+24+deb13u1
2026-05-19 23:47:24 status installed x11-common:all 1:7.7+24+deb13u1
2026-05-19 23:47:24 configure linux-libc-dev:all 6.12.88-1 <none>
2026-05-19 23:47:24 status unpacked linux-libc-dev:all 6.12.88-1
2026-05-19 23:47:24 status half-configured linux-libc-dev:all 6.12.88-1
2026-05-19 23:47:24 status installed linux-libc-dev:all 6.12.88-1
2026-05-19 23:47:24 configure libctf-nobfd0:arm64 2.44-3 <none>
2026-05-19 23:47:24 status unpacked libctf-nobfd0:arm64 2.44-3
2026-05-19 23:47:24 status half-configured libctf-nobfd0:arm64 2.44-3
2026-05-19 23:47:24 status installed libctf-nobfd0:arm64 2.44-3
2026-05-19 23:47:24 configure libgcrypt20:arm64 1.11.0-7 <none>
2026-05-19 23:47:24 status unpacked libgcrypt20:arm64 1.11.0-7
2026-05-19 23:47:24 status half-configured libgcrypt20:arm64 1.11.0-7
2026-05-19 23:47:24 status installed libgcrypt20:arm64 1.11.0-7
2026-05-19 23:47:24 configure libgomp1:arm64 14.2.0-19 <none>
2026-05-19 23:47:24 status unpacked libgomp1:arm64 14.2.0-19
2026-05-19 23:47:24 status half-configured libgomp1:arm64 14.2.0-19
2026-05-19 23:47:24 status installed libgomp1:arm64 14.2.0-19
2026-05-19 23:47:24 configure bzip2:arm64 1.0.8-6 <none>
2026-05-19 23:47:24 status unpacked bzip2:arm64 1.0.8-6
2026-05-19 23:47:25 status half-configured bzip2:arm64 1.0.8-6
2026-05-19 23:47:25 status installed bzip2:arm64 1.0.8-6
2026-05-19 23:47:25 configure libsframe1:arm64 2.44-3 <none>
2026-05-19 23:47:25 status unpacked libsframe1:arm64 2.44-3
2026-05-19 23:47:25 status half-configured libsframe1:arm64 2.44-3
2026-05-19 23:47:25 status installed libsframe1:arm64 2.44-3
2026-05-19 23:47:25 configure libjansson4:arm64 2.14-2+b3 <none>
2026-05-19 23:47:25 status unpacked libjansson4:arm64 2.14-2+b3
2026-05-19 23:47:25 status half-configured libjansson4:arm64 2.14-2+b3
2026-05-19 23:47:25 status installed libjansson4:arm64 2.14-2+b3
2026-05-19 23:47:25 configure libsasl2-modules-db:arm64 2.1.28+dfsg1-9 <none>
2026-05-19 23:47:25 status unpacked libsasl2-modules-db:arm64 2.1.28+dfsg1-9
2026-05-19 23:47:25 status half-configured libsasl2-modules-db:arm64 2.1.28+dfsg1-9
2026-05-19 23:47:25 status installed libsasl2-modules-db:arm64 2.1.28+dfsg1-9
2026-05-19 23:47:25 configure xtrans-dev:all 1.4.0-1 <none>
2026-05-19 23:47:25 status unpacked xtrans-dev:all 1.4.0-1
2026-05-19 23:47:25 status half-configured xtrans-dev:all 1.4.0-1
2026-05-19 23:47:25 status installed xtrans-dev:all 1.4.0-1
2026-05-19 23:47:25 configure libpkgconf3:arm64 1.8.1-4 <none>
2026-05-19 23:47:25 status unpacked libpkgconf3:arm64 1.8.1-4
2026-05-19 23:47:25 status half-configured libpkgconf3:arm64 1.8.1-4
2026-05-19 23:47:25 status installed libpkgconf3:arm64 1.8.1-4
2026-05-19 23:47:25 configure rpcsvc-proto:arm64 1.4.3-1+b1 <none>
2026-05-19 23:47:25 status unpacked rpcsvc-proto:arm64 1.4.3-1+b1
2026-05-19 23:47:25 status half-configured rpcsvc-proto:arm64 1.4.3-1+b1
2026-05-19 23:47:25 status installed rpcsvc-proto:arm64 1.4.3-1+b1
2026-05-19 23:47:25 configure libx11-data:all 2:1.8.12-1 <none>
2026-05-19 23:47:25 status unpacked libx11-data:all 2:1.8.12-1
2026-05-19 23:47:25 status half-configured libx11-data:all 2:1.8.12-1
2026-05-19 23:47:25 status installed libx11-data:all 2:1.8.12-1
2026-05-19 23:47:25 configure make:arm64 4.4.1-2 <none>
2026-05-19 23:47:25 status unpacked make:arm64 4.4.1-2
2026-05-19 23:47:25 status half-configured make:arm64 4.4.1-2
2026-05-19 23:47:25 status installed make:arm64 4.4.1-2
2026-05-19 23:47:25 configure libmpfr6:arm64 4.2.2-1 <none>
2026-05-19 23:47:25 status unpacked libmpfr6:arm64 4.2.2-1
2026-05-19 23:47:25 status half-configured libmpfr6:arm64 4.2.2-1
2026-05-19 23:47:25 status installed libmpfr6:arm64 4.2.2-1
2026-05-19 23:47:25 configure gnupg-l10n:all 2.4.7-21+deb13u1 <none>
2026-05-19 23:47:25 status unpacked gnupg-l10n:all 2.4.7-21+deb13u1
2026-05-19 23:47:25 status half-configured gnupg-l10n:all 2.4.7-21+deb13u1
2026-05-19 23:47:25 status installed gnupg-l10n:all 2.4.7-21+deb13u1
2026-05-19 23:47:25 configure libncurses6:arm64 6.5+20250216-2 <none>
2026-05-19 23:47:25 status unpacked libncurses6:arm64 6.5+20250216-2
2026-05-19 23:47:25 status half-configured libncurses6:arm64 6.5+20250216-2
2026-05-19 23:47:25 status installed libncurses6:arm64 6.5+20250216-2
2026-05-19 23:47:25 configure xz-utils:arm64 5.8.1-1 <none>
2026-05-19 23:47:25 status unpacked xz-utils:arm64 5.8.1-1
2026-05-19 23:47:25 status half-configured xz-utils:arm64 5.8.1-1
2026-05-19 23:47:25 status installed xz-utils:arm64 5.8.1-1
2026-05-19 23:47:25 configure libunistring5:arm64 1.3-2 <none>
2026-05-19 23:47:25 status unpacked libunistring5:arm64 1.3-2
2026-05-19 23:47:25 status half-configured libunistring5:arm64 1.3-2
2026-05-19 23:47:25 status installed libunistring5:arm64 1.3-2
2026-05-19 23:47:25 configure fonts-dejavu-mono:all 2.37-8 <none>
2026-05-19 23:47:25 status unpacked fonts-dejavu-mono:all 2.37-8
2026-05-19 23:47:25 status half-configured fonts-dejavu-mono:all 2.37-8
2026-05-19 23:47:25 status installed fonts-dejavu-mono:all 2.37-8
2026-05-19 23:47:25 configure libssl-dev:arm64 3.5.6-1~deb13u1 <none>
2026-05-19 23:47:25 status unpacked libssl-dev:arm64 3.5.6-1~deb13u1
2026-05-19 23:47:25 status half-configured libssl-dev:arm64 3.5.6-1~deb13u1
2026-05-19 23:47:25 status installed libssl-dev:arm64 3.5.6-1~deb13u1
2026-05-19 23:47:25 configure libpng16-16t64:arm64 1.6.48-1+deb13u5 <none>
2026-05-19 23:47:25 status unpacked libpng16-16t64:arm64 1.6.48-1+deb13u5
2026-05-19 23:47:25 status half-configured libpng16-16t64:arm64 1.6.48-1+deb13u5
2026-05-19 23:47:25 status installed libpng16-16t64:arm64 1.6.48-1+deb13u5
2026-05-19 23:47:25 configure libmpc3:arm64 1.3.1-1+b3 <none>
2026-05-19 23:47:25 status unpacked libmpc3:arm64 1.3.1-1+b3
2026-05-19 23:47:25 status half-configured libmpc3:arm64 1.3.1-1+b3
2026-05-19 23:47:25 status installed libmpc3:arm64 1.3.1-1+b3
2026-05-19 23:47:25 configure libatomic1:arm64 14.2.0-19 <none>
2026-05-19 23:47:25 status unpacked libatomic1:arm64 14.2.0-19
2026-05-19 23:47:25 status half-configured libatomic1:arm64 14.2.0-19
2026-05-19 23:47:25 status installed libatomic1:arm64 14.2.0-19
2026-05-19 23:47:25 configure patch:arm64 2.8-2 <none>
2026-05-19 23:47:25 status unpacked patch:arm64 2.8-2
2026-05-19 23:47:25 status half-configured patch:arm64 2.8-2
2026-05-19 23:47:25 status installed patch:arm64 2.8-2
2026-05-19 23:47:25 configure libtcl8.6:arm64 8.6.16+dfsg-1 <none>
2026-05-19 23:47:25 status unpacked libtcl8.6:arm64 8.6.16+dfsg-1
2026-05-19 23:47:25 status half-configured libtcl8.6:arm64 8.6.16+dfsg-1
2026-05-19 23:47:25 status installed libtcl8.6:arm64 8.6.16+dfsg-1
2026-05-19 23:47:25 configure fonts-dejavu-core:all 2.37-8 <none>
2026-05-19 23:47:25 status unpacked fonts-dejavu-core:all 2.37-8
2026-05-19 23:47:25 status half-configured fonts-dejavu-core:all 2.37-8
2026-05-19 23:47:25 status installed fonts-dejavu-core:all 2.37-8
2026-05-19 23:47:25 configure pkgconf-bin:arm64 1.8.1-4 <none>
2026-05-19 23:47:25 status unpacked pkgconf-bin:arm64 1.8.1-4
2026-05-19 23:47:25 status half-configured pkgconf-bin:arm64 1.8.1-4
2026-05-19 23:47:25 status installed pkgconf-bin:arm64 1.8.1-4
2026-05-19 23:47:25 configure libncursesw6:arm64 6.5+20250216-2 <none>
2026-05-19 23:47:25 status unpacked libncursesw6:arm64 6.5+20250216-2
2026-05-19 23:47:25 status half-configured libncursesw6:arm64 6.5+20250216-2
2026-05-19 23:47:25 status installed libncursesw6:arm64 6.5+20250216-2
2026-05-19 23:47:25 configure libsasl2-2:arm64 2.1.28+dfsg1-9 <none>
2026-05-19 23:47:25 status unpacked libsasl2-2:arm64 2.1.28+dfsg1-9
2026-05-19 23:47:25 status half-configured libsasl2-2:arm64 2.1.28+dfsg1-9
2026-05-19 23:47:25 status installed libsasl2-2:arm64 2.1.28+dfsg1-9
2026-05-19 23:47:25 configure liblzma-dev:arm64 5.8.1-1 <none>
2026-05-19 23:47:25 status unpacked liblzma-dev:arm64 5.8.1-1
2026-05-19 23:47:25 status half-configured liblzma-dev:arm64 5.8.1-1
2026-05-19 23:47:25 status installed liblzma-dev:arm64 5.8.1-1
2026-05-19 23:47:25 configure libubsan1:arm64 14.2.0-19 <none>
2026-05-19 23:47:25 status unpacked libubsan1:arm64 14.2.0-19
2026-05-19 23:47:25 status half-configured libubsan1:arm64 14.2.0-19
2026-05-19 23:47:25 status installed libubsan1:arm64 14.2.0-19
2026-05-19 23:47:25 configure libffi8:arm64 3.4.8-2 <none>
2026-05-19 23:47:25 status unpacked libffi8:arm64 3.4.8-2
2026-05-19 23:47:25 status half-configured libffi8:arm64 3.4.8-2
2026-05-19 23:47:25 status installed libffi8:arm64 3.4.8-2
2026-05-19 23:47:25 configure perl-modules-5.40:all 5.40.1-6 <none>
2026-05-19 23:47:25 status unpacked perl-modules-5.40:all 5.40.1-6
2026-05-19 23:47:25 status half-configured perl-modules-5.40:all 5.40.1-6
2026-05-19 23:47:25 status installed perl-modules-5.40:all 5.40.1-6
2026-05-19 23:47:25 configure libhwasan0:arm64 14.2.0-19 <none>
2026-05-19 23:47:25 status unpacked libhwasan0:arm64 14.2.0-19
2026-05-19 23:47:25 status half-configured libhwasan0:arm64 14.2.0-19
2026-05-19 23:47:25 status installed libhwasan0:arm64 14.2.0-19
2026-05-19 23:47:25 configure libbluetooth3:arm64 5.82-1.1 <none>
2026-05-19 23:47:25 status unpacked libbluetooth3:arm64 5.82-1.1
2026-05-19 23:47:25 status half-configured libbluetooth3:arm64 5.82-1.1
2026-05-19 23:47:25 status installed libbluetooth3:arm64 5.82-1.1
2026-05-19 23:47:25 configure libdb5.3-dev:arm64 5.3.28+dfsg2-9 <none>
2026-05-19 23:47:25 status unpacked libdb5.3-dev:arm64 5.3.28+dfsg2-9
2026-05-19 23:47:25 status half-configured libdb5.3-dev:arm64 5.3.28+dfsg2-9
2026-05-19 23:47:25 status installed libdb5.3-dev:arm64 5.3.28+dfsg2-9
2026-05-19 23:47:25 configure libcrypt-dev:arm64 1:4.4.38-1 <none>
2026-05-19 23:47:25 status unpacked libcrypt-dev:arm64 1:4.4.38-1
2026-05-19 23:47:25 status half-configured libcrypt-dev:arm64 1:4.4.38-1
2026-05-19 23:47:25 status installed libcrypt-dev:arm64 1:4.4.38-1
2026-05-19 23:47:25 configure libasan8:arm64 14.2.0-19 <none>
2026-05-19 23:47:25 status unpacked libasan8:arm64 14.2.0-19
2026-05-19 23:47:25 status half-configured libasan8:arm64 14.2.0-19
2026-05-19 23:47:25 status installed libasan8:arm64 14.2.0-19
2026-05-19 23:47:25 configure libassuan9:arm64 3.0.2-2 <none>
2026-05-19 23:47:25 status unpacked libassuan9:arm64 3.0.2-2
2026-05-19 23:47:25 status half-configured libassuan9:arm64 3.0.2-2
2026-05-19 23:47:25 status installed libassuan9:arm64 3.0.2-2
2026-05-19 23:47:25 configure libtasn1-6:arm64 4.20.0-2 <none>
2026-05-19 23:47:25 status unpacked libtasn1-6:arm64 4.20.0-2
2026-05-19 23:47:25 status half-configured libtasn1-6:arm64 4.20.0-2
2026-05-19 23:47:25 status installed libtasn1-6:arm64 4.20.0-2
2026-05-19 23:47:25 configure libx11-6:arm64 2:1.8.12-1 <none>
2026-05-19 23:47:25 status unpacked libx11-6:arm64 2:1.8.12-1
2026-05-19 23:47:25 status half-configured libx11-6:arm64 2:1.8.12-1
2026-05-19 23:47:25 status installed libx11-6:arm64 2:1.8.12-1
2026-05-19 23:47:25 configure xorg-sgml-doctools:all 1:1.11-1.1 <none>
2026-05-19 23:47:25 status unpacked xorg-sgml-doctools:all 1:1.11-1.1
2026-05-19 23:47:25 status half-configured xorg-sgml-doctools:all 1:1.11-1.1
2026-05-19 23:47:25 status installed xorg-sgml-doctools:all 1:1.11-1.1
2026-05-19 23:47:25 configure libtsan2:arm64 14.2.0-19 <none>
2026-05-19 23:47:25 status unpacked libtsan2:arm64 14.2.0-19
2026-05-19 23:47:25 status half-configured libtsan2:arm64 14.2.0-19
2026-05-19 23:47:25 status installed libtsan2:arm64 14.2.0-19
2026-05-19 23:47:25 configure libbinutils:arm64 2.44-3 <none>
2026-05-19 23:47:25 status unpacked libbinutils:arm64 2.44-3
2026-05-19 23:47:25 status half-configured libbinutils:arm64 2.44-3
2026-05-19 23:47:25 status installed libbinutils:arm64 2.44-3
2026-05-19 23:47:25 configure libisl23:arm64 0.27-1 <none>
2026-05-19 23:47:25 status unpacked libisl23:arm64 0.27-1
2026-05-19 23:47:25 status half-configured libisl23:arm64 0.27-1
2026-05-19 23:47:25 status installed libisl23:arm64 0.27-1
2026-05-19 23:47:25 configure libc-dev-bin:arm64 2.41-12+deb13u3 <none>
2026-05-19 23:47:25 status unpacked libc-dev-bin:arm64 2.41-12+deb13u3
2026-05-19 23:47:25 status half-configured libc-dev-bin:arm64 2.41-12+deb13u3
2026-05-19 23:47:25 status installed libc-dev-bin:arm64 2.41-12+deb13u3
2026-05-19 23:47:25 configure readline-common:all 8.2-6 <none>
2026-05-19 23:47:25 status unpacked readline-common:all 8.2-6
2026-05-19 23:47:25 status half-configured readline-common:all 8.2-6
2026-05-19 23:47:25 status installed readline-common:all 8.2-6
2026-05-19 23:47:25 configure libcc1-0:arm64 14.2.0-19 <none>
2026-05-19 23:47:25 status unpacked libcc1-0:arm64 14.2.0-19
2026-05-19 23:47:25 status half-configured libcc1-0:arm64 14.2.0-19
2026-05-19 23:47:25 status installed libcc1-0:arm64 14.2.0-19
2026-05-19 23:47:25 configure libldap2:arm64 2.6.10+dfsg-1 <none>
2026-05-19 23:47:25 status unpacked libldap2:arm64 2.6.10+dfsg-1
2026-05-19 23:47:25 status half-configured libldap2:arm64 2.6.10+dfsg-1
2026-05-19 23:47:25 status installed libldap2:arm64 2.6.10+dfsg-1
2026-05-19 23:47:25 configure libbrotli-dev:arm64 1.1.0-2+b7 <none>
2026-05-19 23:47:25 status unpacked libbrotli-dev:arm64 1.1.0-2+b7
2026-05-19 23:47:25 status half-configured libbrotli-dev:arm64 1.1.0-2+b7
2026-05-19 23:47:25 status installed libbrotli-dev:arm64 1.1.0-2+b7
2026-05-19 23:47:25 configure liblsan0:arm64 14.2.0-19 <none>
2026-05-19 23:47:25 status unpacked liblsan0:arm64 14.2.0-19
2026-05-19 23:47:25 status half-configured liblsan0:arm64 14.2.0-19
2026-05-19 23:47:25 status installed liblsan0:arm64 14.2.0-19
2026-05-19 23:47:25 configure libitm1:arm64 14.2.0-19 <none>
2026-05-19 23:47:25 status unpacked libitm1:arm64 14.2.0-19
2026-05-19 23:47:25 status half-configured libitm1:arm64 14.2.0-19
2026-05-19 23:47:25 status installed libitm1:arm64 14.2.0-19
2026-05-19 23:47:25 configure libctf0:arm64 2.44-3 <none>
2026-05-19 23:47:25 status unpacked libctf0:arm64 2.44-3
2026-05-19 23:47:25 status half-configured libctf0:arm64 2.44-3
2026-05-19 23:47:25 status installed libctf0:arm64 2.44-3
2026-05-19 23:47:25 configure libksba8:arm64 1.6.7-2+b1 <none>
2026-05-19 23:47:25 status unpacked libksba8:arm64 1.6.7-2+b1
2026-05-19 23:47:25 status half-configured libksba8:arm64 1.6.7-2+b1
2026-05-19 23:47:25 status installed libksba8:arm64 1.6.7-2+b1
2026-05-19 23:47:25 configure pinentry-curses:arm64 1.3.1-2 <none>
2026-05-19 23:47:25 status unpacked pinentry-curses:arm64 1.3.1-2
2026-05-19 23:47:25 status half-configured pinentry-curses:arm64 1.3.1-2
2026-05-19 23:47:25 status installed pinentry-curses:arm64 1.3.1-2
2026-05-19 23:47:25 configure x11proto-dev:all 2024.1-1 <none>
2026-05-19 23:47:25 status unpacked x11proto-dev:all 2024.1-1
2026-05-19 23:47:25 status half-configured x11proto-dev:all 2024.1-1
2026-05-19 23:47:25 status installed x11proto-dev:all 2024.1-1
2026-05-19 23:47:25 configure tcl8.6:arm64 8.6.16+dfsg-1 <none>
2026-05-19 23:47:25 status unpacked tcl8.6:arm64 8.6.16+dfsg-1
2026-05-19 23:47:25 status half-configured tcl8.6:arm64 8.6.16+dfsg-1
2026-05-19 23:47:25 status installed tcl8.6:arm64 8.6.16+dfsg-1
2026-05-19 23:47:25 configure libxau-dev:arm64 1:1.0.11-1 <none>
2026-05-19 23:47:25 status unpacked libxau-dev:arm64 1:1.0.11-1
2026-05-19 23:47:25 status half-configured libxau-dev:arm64 1:1.0.11-1
2026-05-19 23:47:25 status installed libxau-dev:arm64 1:1.0.11-1
2026-05-19 23:47:25 configure libxrender1:arm64 1:0.9.12-1 <none>
2026-05-19 23:47:25 status unpacked libxrender1:arm64 1:0.9.12-1
2026-05-19 23:47:25 status half-configured libxrender1:arm64 1:0.9.12-1
2026-05-19 23:47:25 status installed libxrender1:arm64 1:0.9.12-1
